index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey,grains_class
2166,s__613,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2167,s__614,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2168,s__615,chair,chair,2,chair,n03001627,chair.n.01,chair
2169,s__616,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2170,s__617,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2171,s__618,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2172,s__619,single_bed,bed,2,bed,n04222210,single_bed.n.01,bed
2173,s__620,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2174,s__621,chair,chair,2,chair,n03001627,chair.n.01,chair
2175,s__622,chair,chair,2,chair,n03001627,chair.n.01,chair
2176,s__623,chair,chair,2,chair,n03001627,chair.n.01,chair
2177,s__624,chair,chair,2,chair,n03001627,chair.n.01,chair
2178,s__625,chair,chair,2,chair,n03001627,chair.n.01,chair
2179,s__626,chair,chair,2,chair,n03001627,chair.n.01,chair
2180,s__627,chair,chair,2,chair,n03001627,chair.n.01,chair
2181,s__628,chair,chair,2,chair,n03001627,chair.n.01,chair
2182,s__629,chair,chair,2,chair,n03001627,chair.n.01,chair
2183,s__630,chair,chair,2,chair,n03001627,chair.n.01,chair
2184,s__631,chair,chair,2,chair,n03001627,chair.n.01,chair
2185,s__632,chair,chair,2,chair,n03001627,chair.n.01,chair
2186,s__633,chair,chair,2,chair,n03001627,chair.n.01,chair
2187,s__634,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2188,s__635,table_and_chair,table_and_chair,2,table,-,-,table_and_chair
2189,s__636,table_and_chair,table_and_chair,2,table,-,-,table_and_chair
2190,s__637,table_and_chair,table_and_chair,2,table,-,-,table_and_chair
2191,s__638,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2192,s__639,chair_set,chair,2,chair,n03001627,chair.n.01,chair
2193,s__640,chair_set,chair,2,chair,n03001627,chair.n.01,chair
2194,s__641,chair_set,chair,2,chair,n03001627,chair.n.01,chair
2195,s__642,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2196,s__643,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2197,s__644,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2198,s__645,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2199,s__646,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2200,s__647,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2201,s__648,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2202,s__649,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2203,s__650,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2204,s__651,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2205,s__652,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2206,s__653,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2207,s__654,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2208,s__655,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2209,s__656,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2210,s__657,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2211,s__658,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2212,s__659,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2213,s__660,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2214,s__661,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2215,s__662,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2216,s__663,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2217,s__664,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2218,s__665,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2219,s__666,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2220,s__667,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,chair
2221,s__668,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,chair
2222,s__669,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,chair
2223,s__670,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,chair
2224,s__671,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,chair
2225,s__672,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,chair
2226,s__673,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2227,s__674,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2228,s__675,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2229,s__676,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2230,s__677,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2231,s__678,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2232,s__679,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2233,s__680,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2234,s__681,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2235,s__682,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2237,s__684,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2238,s__685,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2239,s__686,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2240,s__687,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2241,s__688,dining_table,table,2,table,n04379243,table.n.02,table
2242,s__689,dining_table,table,2,table,n04379243,table.n.02,table
2243,s__690,dining_table,table,2,table,n04379243,table.n.02,table
2244,s__691,dining_table,table,2,table,n04379243,table.n.02,table
2246,s__693,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2247,s__694,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2248,s__695,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2249,s__696,dining_table,table,2,table,n04379243,table.n.02,table
2250,s__697,dining_table,table,2,table,n04379243,table.n.02,table
2251,s__698,dining_table,table,2,table,n04379243,table.n.02,table
2252,s__699,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2253,s__700,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2254,s__701,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2255,s__702,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2256,s__703,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2257,s__704,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2258,s__705,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2259,s__706,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2260,s__707,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2261,s__708,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2262,s__709,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2263,s__710,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2264,s__711,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2265,s__712,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2266,s__713,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2267,s__714,desk,desk,2,desk,n03179701,desk.n.01,desk
2268,s__715,dining_table,table,2,table,n04379243,table.n.02,table
2269,s__716,dining_table,table,2,table,n04379243,table.n.02,table
2270,s__717,dining_table,table,2,table,n04379243,table.n.02,table
2271,s__718,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2272,s__719,desk,desk,2,desk,n03179701,desk.n.01,desk
2273,s__720,dining_table,table,2,table,n04379243,table.n.02,table
2274,s__721,desk,desk,2,desk,n03179701,desk.n.01,desk
2275,s__722,desk,desk,2,desk,n03179701,desk.n.01,desk
2276,s__723,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2277,s__724,chair,chair,2,chair,n03001627,chair.n.01,chair
2278,s__725,chair,chair,2,chair,n03001627,chair.n.01,chair
2279,s__726,chair,chair,2,chair,n03001627,chair.n.01,chair
2280,s__727,chair,chair,2,chair,n03001627,chair.n.01,chair
2281,s__728,hanger,hanger,2,cabinet,n03490884,hanger.n.02,hanger
2282,s__729,hanger,hanger,2,cabinet,n03490884,hanger.n.02,hanger
2283,s__730,hanger,hanger,2,cabinet,n03490884,hanger.n.02,hanger
2284,s__731,hanger,hanger,2,cabinet,n03490884,hanger.n.02,hanger
2285,s__732,hanger,hanger,2,cabinet,n03490884,hanger.n.02,hanger
2286,s__733,hanger,hanger,2,cabinet,n03490884,hanger.n.02,hanger
2287,s__734,desk,desk,2,desk,n03179701,desk.n.01,desk
2288,s__735,dining_table,table,2,table,n04379243,table.n.02,table
2289,s__736,dining_table,table,2,table,n04379243,table.n.02,table
2290,s__737,dining_table,table,2,table,n04379243,table.n.02,table
2291,s__738,dining_table,table,2,table,n04379243,table.n.02,table
2292,s__739,dining_table,table,2,table,n04379243,table.n.02,table
2293,s__740,dining_table,table,2,table,n04379243,table.n.02,table
2294,s__741,dining_table,table,2,table,n04379243,table.n.02,table
2295,s__742,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2296,s__743,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2297,s__744,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2298,s__745,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2300,s__747,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2302,s__749,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2303,s__750,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2304,s__751,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2305,s__752,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2306,s__753,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2307,s__754,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2308,s__755,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2309,s__756,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2310,s__757,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,shelving
2311,s__758,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,shelving
2312,s__759,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,wall_lamp
2313,s__760,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,wall_lamp
2314,s__761,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,wall_lamp
2315,s__762,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,wall_lamp
2316,s__763,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,wall_lamp
2317,s__764,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2318,s__765,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2319,s__766,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2320,s__767,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2321,s__768,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2322,s__769,chair,chair,2,chair,n03001627,chair.n.01,chair
2323,s__770,chair,chair,2,chair,n03001627,chair.n.01,chair
2324,s__771,chair,chair,2,chair,n03001627,chair.n.01,chair
2325,s__772,chair,chair,2,chair,n03001627,chair.n.01,chair
2326,s__773,chair,chair,2,chair,n03001627,chair.n.01,chair
2327,s__774,chair,chair,2,chair,n03001627,chair.n.01,chair
2328,s__775,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,shelving
2329,s__776,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,shelving
2330,s__777,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2331,s__778,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2333,s__780,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2334,s__781,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2335,s__782,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2336,s__783,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2337,s__784,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2339,s__786,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2342,s__789,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2343,s__790,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2344,s__791,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2345,s__792,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2346,s__793,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2347,s__794,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2348,s__795,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2349,s__796,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2350,s__797,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2351,s__798,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2352,s__799,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2353,s__800,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2354,s__801,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2355,s__802,chair,chair,2,chair,n03001627,chair.n.01,chair
2356,s__803,chair,chair,2,chair,n03001627,chair.n.01,chair
2357,s__804,chair,chair,2,chair,n03001627,chair.n.01,chair
2358,s__805,chair,chair,2,chair,n03001627,chair.n.01,chair
2359,s__806,desk,desk,2,desk,n03179701,desk.n.01,desk
2360,s__807,chair,chair,2,chair,n03001627,chair.n.01,chair
2361,s__808,chair,chair,2,chair,n03001627,chair.n.01,chair
2362,s__809,chair,chair,2,chair,n03001627,chair.n.01,chair
2364,s__811,chair,chair,2,chair,n03001627,chair.n.01,chair
2365,s__812,chair,chair,2,chair,n03001627,chair.n.01,chair
2366,s__813,chair,chair,2,chair,n03001627,chair.n.01,chair
2367,s__814,chair,chair,2,chair,n03001627,chair.n.01,chair
2368,s__815,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2369,s__816,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2370,s__817,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2371,s__818,chair,chair,2,chair,n03001627,chair.n.01,chair
2372,s__819,chair,chair,2,chair,n03001627,chair.n.01,chair
2373,s__820,chair,chair,2,chair,n03001627,chair.n.01,chair
2374,s__821,chair,chair,2,chair,n03001627,chair.n.01,chair
2375,s__822,chair,chair,2,chair,n03001627,chair.n.01,chair
2376,s__823,chair,chair,2,chair,n03001627,chair.n.01,chair
2377,s__824,chair,chair,2,chair,n03001627,chair.n.01,chair
2378,s__825,chair,chair,2,chair,n03001627,chair.n.01,chair
2379,s__826,chair,chair,2,chair,n03001627,chair.n.01,chair
2380,s__827,chair,chair,2,chair,n03001627,chair.n.01,chair
2381,s__828,sink,sink,2,sink,n04223580,sink.n.01,sink
2382,s__829,sink,sink,2,sink,n04223580,sink.n.01,sink
2383,s__830,sink,sink,2,sink,n04223580,sink.n.01,sink
2384,s__831,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2385,s__832,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2386,s__833,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2387,s__834,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2388,s__835,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2389,s__836,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2390,s__837,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2391,s__838,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2392,s__839,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2393,s__840,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2394,s__841,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2395,s__842,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2396,s__843,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2397,s__844,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2398,s__845,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
2399,s__846,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2400,s__847,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2401,s__848,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2402,s__849,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2403,s__850,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2404,s__851,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2405,s__852,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2406,s__853,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2407,s__854,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2408,s__855,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2409,s__856,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2410,s__857,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2411,s__858,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2412,s__859,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2413,s__860,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2414,s__861,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2415,s__862,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2416,s__863,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2417,s__864,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2418,s__865,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2419,s__866,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2420,s__867,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2421,s__868,range_hood_with_cabinet,kitchen_appliance,2,otherprop,n02933112,cabinet.n.01,kitchen_appliance
2422,s__869,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,kitchen_appliance
2423,s__870,range_hood_with_cabinet,kitchen_appliance,2,otherprop,n02933112,cabinet.n.01,kitchen_appliance
2424,s__871,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,kitchen_appliance
2425,s__872,range_hood_with_cabinet,kitchen_appliance,2,otherprop,n02933112,cabinet.n.01,kitchen_appliance
2426,s__873,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,kitchen_appliance
2427,s__874,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,kitchen_appliance
2428,s__875,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,hanging_kitchen_cabinet
2429,s__876,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2430,s__877,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2431,s__878,cart,cart,2,table,n03484083,handcart.n.01,cart
2432,s__879,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,kitchen_appliance
2433,s__880,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,kitchen_appliance
2434,s__881,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
2435,s__882,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
2436,s__883,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
2437,s__884,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
2438,s__885,single_bed,bed,2,bed,n04222210,single_bed.n.01,bed
2439,s__886,single_bed,bed,2,bed,n04222210,single_bed.n.01,notabed
2440,s__887,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,plant
2441,s__888,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,plant
2442,s__889,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,plant
2443,s__890,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,plant
2444,s__891,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,plant
2445,s__892,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,plant
2446,s__893,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
2447,s__894,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
2448,s__895,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2449,s__896,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2450,s__897,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2451,s__898,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2452,s__899,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2453,s__900,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2454,s__901,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2455,s__902,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2456,s__903,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2457,s__904,cart,cart,2,shelves,n03484083,handcart.n.01,cart
2458,s__905,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2459,s__906,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2460,s__907,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2461,s__908,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,hanging_kitchen_cabinet
2462,s__909,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,hanging_kitchen_cabinet
2463,s__910,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2464,s__911,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2465,s__912,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2466,s__913,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2467,s__914,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2468,s__915,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2469,s__916,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2470,s__917,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2471,s__918,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2472,s__919,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2473,s__920,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2474,s__921,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2475,s__922,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2476,s__923,storage_bench,storage_bench,2,chair,n02828884,bench.n.01,storage_bench
2477,s__924,cart,cart,2,table,n03484083,handcart.n.01,cart
2478,s__925,storage_bench,storage_bench,2,chair,n02828884,bench.n.01,storage_bench
2479,s__926,shelving,shelving,2,chair,n04190052,shelf.n.01,shelving
2480,s__927,shelving,shelving,2,chair,n04190052,shelf.n.01,shelving
2481,s__928,storage_bench,storage_bench,2,chair,n02828884,bench.n.01,storage_bench
2482,s__929,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2483,s__930,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2484,s__931,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2485,s__932,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2486,s__933,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2487,s__934,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2488,s__935,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2489,s__936,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2490,s__937,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2491,s__938,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2492,s__939,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2493,s__940,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2494,s__941,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2495,s__942,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2496,s__943,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
